id,latitude,longitude,name,type,pm25,color,url,label
471,24.324,120.835,新竹縣縣立大坪國小(2018),CI_Taiwan,1,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20EB2,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
472,24.648,121.151,新竹縣縣立花園國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20E9E,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
473,22.702,120.572,屏東縣縣立繁華國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F209A4,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
474,22.363,120.599,屏東縣縣立僑德國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F209B2,&starf;&starf;&starf;&starf;&starf;
475,22.401,120.577,屏東縣縣立東海國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F209A8,&starf;&starf;&starf;&starf;&starf;
476,22.685,120.492,屏東縣縣立信義國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20AA4,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
477,22.204,120.7,屏東縣縣立獅子國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20902,&starf;&starf;&starf;&starf;&starf;
478,24.688,121.766,宜蘭縣縣立竹林國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F208E2,&starf;&starf;&starf;&starf;&starf;
479,25.127,121.746,基隆市立尚智國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20976,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
480,22.757426,121.158891,台東縣縣立仁愛國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F210F6,&starf;&starf;&starf;&starf;&starf;
481,22.904,121.124,台東縣縣立龍田國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20A78,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
482,23.05,121.164,台東縣縣立關山國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20D70,&starf;&starf;&starf;&starf;&starf;
483,22.971,121.303,台東縣縣立東河國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20D4C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
484,23.026,121.33,台東縣縣立信義國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F209EE,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
485,23.157,121.4,台東縣縣立忠孝國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F209F8,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
486,25.062,121.451,台東縣縣立嘉蘭國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F21204,&starf;&star;&star;&star;&star;
487,23.101,121.176,台東縣縣立海端國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20862,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
488,22.779,121.087,台東縣縣立寶桑國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F21170,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
489,23.002,121.29,台東縣縣立泰源國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20934,&starf;&starf;&starf;&starf;&starf;
490,24.6,120.999,苗栗縣縣立南庄國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20AAA,&starf;&starf;&starf;&starf;&starf;
491,24.41,120.902,苗栗縣縣立大南國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20E6E,&starf;&starf;&starf;&starf;&starf;
492,26.148,119.935,連江縣縣立仁愛國小(2018),CI_Taiwan,2,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F2118E,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
493,22.589,120.328,高雄市市立瑞祥國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20DE0,&star;&star;&star;&star;&star;
494,22.6080258,120.3229833,高雄市市立樂群國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20DD0,&star;&star;&star;&star;&star;
495,22.711,120.295,高雄市市立莒光國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20DC0,&star;&star;&star;&star;&star;
496,22.783,120.247,高雄市市立彌陀國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20B26,&star;&star;&star;&star;&star;
497,22.847,120.465,高雄市市立溪洲國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20B82,&starf;&starf;&starf;&starf;&starf;
498,22.798,120.293,高雄市市立壽天國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20B5C,&star;&star;&star;&star;&star;
499,22.599,120.35,高雄市市立中崙國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20B80,&star;&star;&star;&star;&star;
500,22.75,120.316,高雄市市立興糖國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20B88,&star;&star;&star;&star;&star;
501,22.595,120.341,高雄市市立鳳翔國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F21048,&star;&star;&star;&star;&star;
502,22.894,120.298,高雄市市立中路國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20FFE,&starf;&starf;&starf;&starf;&starf;
503,22.688,120.408,高雄市市立龍目國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20BD0,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
504,22.898,120.627,高雄市市立新威國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F21054,&starf;&starf;&starf;&starf;&starf;
505,23.108,120.7,高雄市市立寶來國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F2104E,&star;&star;&star;&star;&star;
506,22.603,120.34,高雄市市立正義國小(2018),CI_Taiwan,1,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F207DE,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
507,22.91,120.716,高雄市市立多納國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20B12,&starf;&starf;&starf;&starf;&starf;
508,22.995,120.635,高雄市市立新發國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20F0A,&starf;&starf;&starf;&starf;&starf;
509,22.729,120.357,高雄市市立大社國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20C22,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
510,22.676,120.342,高雄市市立大灣國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20C26,&starf;&starf;&star;&star;&star;
511,22.586,120.313,高雄市市立興仁國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20E34,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
512,22.661,120.301,高雄市市立明華國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20D6C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
513,22.63,120.348,高雄市市立青年國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20AE6,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
514,22.728,120.313,高雄市楠梓特殊學校(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F2113E,&starf;&starf;&starf;&star;&star;
515,25.062,121.451,新北市復興國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C4CC,&starf;&starf;&starf;&starf;&starf;
516,24.995,121.52,新北市秀山國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C40C,&starf;&starf;&starf;&starf;&starf;
517,25.002,121.516,新北市永和國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C366,&starf;&starf;&starf;&starf;&starf;
518,24.972,121.537,新北市中正國小(2018),CI_Taiwan,3,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C3DE,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
519,25.107,121.843,新北市九份國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C5E6,&starf;&starf;&starf;&starf;&starf;
520,25.11,121.804,新北市瑞芳高工(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C53C,&starf;&starf;&starf;&star;&star;
521,25.111,121.856,新北市雙溪高中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C37C,&starf;&starf;&starf;&starf;&starf;
522,25.079,121.671,新北市長安國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C560,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
523,25.067,121.641,新北市樟樹國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C53A,&star;&star;&star;&star;&star;
524,25.239,121.63,新北市中角國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C570,&starf;&starf;&starf;&starf;&starf;
525,25.066,121.656,新北市汐止國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C5CE,&starf;&starf;&starf;&starf;&starf;
526,25.051,121.448,新北市榮富國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C566,&starf;&starf;&starf;&starf;&starf;
527,25.055,121.455,新北市昌平國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C47C,&starf;&starf;&starf;&starf;&starf;
528,25.053963,121.427681,新北市同榮國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C47E,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
529,25.053,121.444,新北市中平國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C27E,&starf;&starf;&starf;&starf;&starf;
530,25.02,121.416,新北市丹鳳高中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C29C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
531,25.065,121.425,新北市泰山國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C260,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
532,25.174,121.441,新北市天生國小(2018),CI_Taiwan,3,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C3BA,&starf;&starf;&starf;&starf;&starf;
533,25.09,121.462,新北市鷺江國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C4DE,&starf;&starf;&starf;&starf;&starf;
534,25.011,121.458,新北市板橋國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C338,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
535,24.998,121.425,新北市文林國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C63C,&star;&star;&star;&star;&star;
536,25.002,121.414,新北市武林國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C39A,&starf;&starf;&starf;&starf;&starf;
537,24.981,121.423,新北市彭福國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C430,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
538,24.93,121.372,新北市安溪國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C31C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
539,24.929,121.378,新北市介壽國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C3B2,&starf;&starf;&star;&star;&star;
540,25.006,121.413,新北市三多國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C464,&starf;&starf;&starf;&starf;&starf;
541,24.948,121.372,新北市北大高中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20A30,&starf;&starf;&starf;&starf;&star;
542,25.063,121.564,市立三民國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C610,&starf;&starf;&starf;&starf;&starf;
543,25.031,121.563,市立信義國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C616,&starf;&starf;&starf;&starf;&starf;
544,25.045,121.541,市立懷生國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C3D6,&starf;&starf;&starf;&starf;&starf;
545,25.054,121.517,市立日新國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C41E,&starf;&starf;&starf;&starf;&starf;
546,25.003,121.539,市立武功國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C3DC,&starf;&starf;&starf;&starf;&starf;
547,25.002,121.552,市立興隆國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C524,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
548,25.079,121.58,市立內湖國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20BCA,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
549,25.068,121.588,市立新湖國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F21088,&starf;&starf;&starf;&starf;&starf;
550,25.088,121.599,市立大湖國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F2105C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
551,25.12,121.466,市立關渡國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F210A2,&star;&star;&star;&star;&star;
552,25.119,121.505,市立立農國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F21136,&starf;&starf;&starf;&starf;&starf;
553,25.06,121.545,市立中山國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20D2E,&starf;&starf;&starf;&starf;&star;
554,25.048,121.573,市立敦化國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20D2A,&starf;&starf;&starf;&starf;&starf;
555,25.048,121.573,市立永吉國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20D1E,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
556,25.078,121.541,市立北安國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20D1A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
557,25.062,121.526,市立新興國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20D16,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
558,25.051,121.518,市立建成國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C514,&starf;&starf;&starf;&starf;&starf;
559,25.07,121.586,市立三民國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C600,&starf;&starf;&star;&star;&star;
560,25.092,121.523,市立士林國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C5BE,&starf;&starf;&starf;&starf;&starf;
561,25.103,121.487,市立福安國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C59C,&starf;&star;&star;&star;&star;
562,25.107,121.518,市立明德國中(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F7C5A0,&starf;&starf;&starf;&starf;&starf;
563,23.722474,120.308518,雲林縣縣立龍岩國小(2019),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0A0880,&starf;&starf;&starf;&starf;&starf;
564,23.198459,120.159551,臺南市市立漚汪國小(2019),CI_Taiwan,1,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0A05F6,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
565,23.4844262,120.4874326,嘉義市市立文雅國小(2020),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC245DA6,&star;&star;&star;&star;&star;
566,24.6752335,121.0590723,新竹縣縣立大坪國小(2020),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC252BA0,&starf;&starf;&starf;&starf;&starf;
